year,home_team,away_team,match_result,draws_last_4y_difference,fifa_points_pre_tournament_difference,fifa_rank_pre_tournament_difference,finalist_difference,finals_before_difference,goals_received_last_4y_difference,goals_scored_last_4y_difference,groups_passed_before_difference,is_host_difference,losses_last_4y_difference,quarter_finalist_difference,quarterfinals_before_difference,round16_before_difference,semi_finalist_difference,semifinals_before_difference,squad_avg_age_difference,squad_total_market_value_eur_difference,winner_difference,wins_last_4y_difference,world_cup_participations_before_difference,world_cup_titles_before_difference,fifa_points_pre_tournament_ratio,goals_scored_last_4y_ratio,goals_received_last_4y_ratio,wins_last_4y_ratio,squad_avg_age_ratio,host_difference
2002,Korea Republic,Türkiye,Away Win,12,-51.0,18,0,0,27,49,0,1,4,0,0,0,0,0,-0.9100000000000001,80640000.0,0,13,4,0,0.9220183486238532,2.0652173913043477,1.8181818181818181,1.8666666666666667,0.967546362339515,0
2002,Brazil,Türkiye,Home Win,1,130.0,-20,1,5,20,98,14,0,3,0,10,6,0,8,-1.3399999999999999,80640000.0,1,23,15,4,1.198776758409786,3.130434782608696,1.606060606060606,2.533333333333333,0.9522111269614836,0
2002,Germany,Korea Republic,Home Win,-13,92.0,-29,1,6,-2,5,14,-1,-1,0,12,6,0,9,1.0199999999999996,80640000.0,0,-4,9,3,1.1525704809286899,1.0526315789473684,0.9666666666666667,0.8571428571428571,1.0375967563582749,0
2002,Spain,Korea Republic,Draw,-16,110.0,-32,0,0,-25,2,6,-1,-6,0,3,4,-1,0,-0.019999999999999574,80640000.0,0,-3,5,0,1.1824212271973467,1.0210526315789474,0.5833333333333334,0.8928571428571429,0.9992628086988574,0
2002,Senegal,Türkiye,Away Win,10,-55.0,20,0,0,13,33,0,0,2,0,0,0,-1,0,-2.8099999999999987,80640000.0,0,11,-1,0,0.9159021406727829,1.7173913043478262,1.393939393939394,1.7333333333333334,0.8997860199714693,0
2002,England,Brazil,Away Win,2,-90.0,10,-1,-4,-19,-79,-6,0,-4,0,-4,-3,-1,-6,0.46000000000000085,80640000.0,-1,-21,-6,-3,0.8852040816326531,0.4513888888888889,0.6415094339622641,0.4473684210526316,1.0172284644194758,0
2002,Germany,USA,Home Win,-3,5.0,-2,1,6,12,9,11,0,-3,0,11,4,1,8,-0.610000000000003,80640000.0,0,-6,8,3,1.0072463768115942,1.098901098901099,1.2608695652173914,0.8,0.978789986091794,0
2002,Japan,Türkiye,Away Win,4,-20.0,10,0,0,16,40,0,1,3,-1,0,0,-1,0,-2.2399999999999984,80640000.0,0,9,0,0,0.9694189602446484,1.8695652173913044,1.4848484848484849,1.6,0.9201141226818831,0
2002,Korea Republic,Italy,Home Win,12,-114.0,34,0,-5,34,42,-9,1,7,1,-8,-6,1,-7,-1.0199999999999996,80640000.0,0,7,-9,-3,0.8410041841004184,1.7924528301886793,2.3076923076923075,1.3333333333333333,0.963765541740675,0
2002,Mexico,USA,Away Win,3,26.0,-6,0,0,44,41,1,0,9,-1,1,1,0,-1,0.22999999999999687,80640000.0,0,11,5,0,1.03768115942029,1.4505494505494505,1.9565217391304348,1.3666666666666667,1.0079972183588315,0
2002,Brazil,Belgium,Home Win,0,131.0,-21,1,5,10,78,8,0,2,1,9,1,1,7,-2.75,80640000.0,1,21,6,4,1.2006125574272588,2.1818181818181817,1.2325581395348837,2.235294117647059,0.9066213921901528,0
2002,Sweden,Senegal,Away Win,-5,66.0,-23,0,1,-17,-15,6,0,-4,-1,4,2,0,3,1.9899999999999984,80640000.0,0,-2,9,0,1.1101836393989983,0.810126582278481,0.6304347826086957,0.9230769230769231,1.0788743559254854,0
2002,Spain,Republic of Ireland,Draw,-2,39.0,-7,0,0,7,31,4,0,1,1,2,2,0,0,-0.370000000000001,80640000.0,0,4,8,0,1.0578635014836795,1.4696969696969697,1.25,1.1904761904761905,0.9865356622998545,0
2002,Germany,Paraguay,Home Win,-4,24.0,-7,1,6,0,34,12,0,-1,1,12,4,1,9,-0.05000000000000071,80640000.0,0,3,9,3,1.0357675111773472,1.5151515151515151,1.0,1.1428571428571428,0.99822695035461,0
2002,Denmark,England,Away Win,-3,-37.0,8,0,-1,4,-3,-6,0,1,-1,-5,-1,0,-2,0.8000000000000007,80640000.0,0,3,-8,-1,0.946685878962536,0.9538461538461539,1.1176470588235294,1.1764705882352942,1.0294550810014729,0
2002,Tunisia,Japan,Away Win,1,1.0,-1,0,0,-5,-1,0,-1,-2,0,0,0,0,0,1.6799999999999997,80640000.0,0,-1,1,0,1.001577287066246,0.9883720930232558,0.8979591836734694,0.9583333333333334,1.0651162790697675,0
2002,Belgium,Russia,Home Win,2,9.0,-5,0,0,3,7,6,0,1,0,1,5,0,1,1.6499999999999986,80640000.0,0,-1,9,0,1.013975155279503,1.11864406779661,1.075,0.9444444444444444,1.0593525179856114,0
2002,Portugal,Korea Republic,Away Win,-14,123.0,-35,0,0,-27,14,1,-1,-9,-1,1,0,-1,1,1.1600000000000001,80640000.0,0,0,-3,0,1.2039800995024876,1.1473684210526316,0.55,1.0,1.0427570954662735,0
2002,Poland,USA,Home Win,-1,-75.0,25,0,0,-5,-28,2,0,-6,-1,1,0,0,1,0.019999999999999574,80640000.0,0,-9,-1,0,0.8913043478260869,0.6923076923076923,0.8913043478260869,0.7,1.0006954102920722,0
2002,Costa Rica,Brazil,Away Win,1,-141.0,27,-1,-5,8,-41,-13,0,3,-1,-10,-5,-1,-8,0.7899999999999991,80640000.0,-1,-11,-15,-4,0.8201530612244898,0.7152777777777778,1.150943396226415,0.7105263157894737,1.0295880149812733,0
2002,Türkiye,China PR,Home Win,-1,88.0,-28,0,0,-14,-80,0,0,-4,1,0,0,1,0,1.3900000000000006,80640000.0,0,-14,1,0,1.1554770318021201,0.36507936507936506,0.7021276595744681,0.5172413793103449,1.0521575984990619,0
2002,Mexico,Italy,Draw,5,-1.0,1,0,-5,64,79,-5,0,18,0,-6,-3,0,-7,0.8399999999999999,80640000.0,0,20,-3,-3,0.99860529986053,2.490566037735849,3.4615384615384617,1.9523809523809523,1.0298401420959147,0
2002,Ecuador,Croatia,Home Win,-4,-31.0,15,0,0,19,9,-1,0,11,0,-1,-1,0,-1,-0.25,80640000.0,0,6,-1,0,0.9526717557251908,1.18,1.5135135135135136,1.4285714285714286,0.9911126910771418,0
2002,Sweden,Argentina,Draw,6,-119.0,16,0,-3,-5,-6,-4,0,3,0,-2,-3,0,-1,-1.6099999999999994,80640000.0,0,1,-3,-2,0.8482142857142857,0.9142857142857143,0.8529411764705882,1.0434782608695652,0.9441553936871315,0
2002,Nigeria,England,Draw,-2,-50.0,15,0,-1,2,6,-6,0,-2,-1,-6,-1,0,-2,-3.2399999999999984,80640000.0,0,9,-8,-1,0.9279538904899135,1.0923076923076922,1.0588235294117647,1.5294117647058822,0.8807069219440354,0
2002,South Africa,Spain,Away Win,10,-90.0,29,0,0,15,-25,-6,0,6,-1,-3,-4,0,0,-0.33999999999999986,80640000.0,0,5,-9,0,0.8737727910238429,0.7422680412371134,1.4285714285714286,1.2,0.9874585023976392,0
2002,Slovenia,Paraguay,Away Win,2,-22.0,7,0,0,-5,-2,-2,0,-4,0,0,-2,0,0,0.370000000000001,80640000.0,0,-3,-5,0,0.9672131147540983,0.9696969696969697,0.9137931034482759,0.8571428571428571,1.0131205673758865,0
2002,Denmark,France,Home Win,1,-145.0,19,0,-1,-1,-39,-4,0,4,0,-4,-2,0,-4,-0.879999999999999,80640000.0,0,-13,-8,-1,0.8192019950124688,0.6138613861386139,0.9743589743589743,0.6060606060606061,0.9694868238557559,0
2002,Senegal,Uruguay,Draw,9,-53.0,18,0,-1,-4,23,-7,0,-3,1,-4,-2,0,-3,-0.5300000000000011,80640000.0,0,8,-9,-2,0.9187116564417178,1.4107142857142858,0.92,1.4444444444444444,0.9794254658385093,0
2002,Saudi Arabia,Republic of Ireland,Away Win,4,-47.0,19,0,0,45,90,-1,0,10,0,-1,-1,0,0,-1.1799999999999997,80640000.0,0,27,0,0,0.93026706231454,2.3636363636363638,2.607142857142857,2.2857142857142856,0.9570596797671034,0
2002,Cameroon,Germany,Away Win,3,-23.0,6,-1,-6,-33,-35,-13,0,-8,-1,-11,-5,-1,-9,-2.75,80640000.0,0,-1,-10,-3,0.9669064748201439,0.65,0.43103448275862066,0.9583333333333334,0.9023090586145648,0
2002,Korea Republic,USA,Draw,10,-87.0,27,0,0,14,4,-3,1,-2,0,-1,-2,1,-1,-1.6300000000000026,80640000.0,0,-2,-1,0,0.8739130434782608,1.043956043956044,1.3043478260869565,0.9333333333333333,0.9433240611961056,0
2002,Tunisia,Belgium,Draw,4,-18.0,8,0,0,1,19,-6,0,0,0,-1,-5,0,-1,-1.9699999999999989,80640000.0,0,6,-8,0,0.9724349157733537,1.2878787878787878,1.0232558139534884,1.3529411764705883,0.9331069609507641,0
2002,Portugal,Poland,Home Win,-3,111.0,-33,0,0,-8,46,-4,0,-5,0,-1,-2,0,-1,-0.490000000000002,80640000.0,0,7,-3,0,1.1804878048780487,1.7301587301587302,0.8048780487804879,1.3333333333333333,0.9829742876997914,0
2002,Mexico,Ecuador,Home Win,3,92.0,-29,0,0,34,73,4,0,7,0,2,3,0,0,1.1099999999999994,80640000.0,0,21,11,0,1.1474358974358974,2.23728813559322,1.6071428571428572,2.05,1.0398134863701578,0
2002,Costa Rica,Türkiye,Draw,2,-11.0,7,0,0,28,57,1,0,6,-1,0,1,-1,0,-0.5500000000000007,80640000.0,0,12,0,0,0.9831804281345565,2.239130434782609,1.8484848484848484,1.8,0.9803851640513552,0
2002,Japan,Russia,Home Win,5,-10.0,4,0,0,9,27,0,1,3,0,0,0,0,0,-2.0,80640000.0,0,6,0,0,0.984472049689441,1.4576271186440677,1.225,1.3333333333333333,0.9280575539568345,0
2002,South Africa,Slovenia,Home Win,1,-26.0,12,0,0,-3,8,0,0,4,0,0,0,0,0,-1.8000000000000007,80640000.0,0,12,1,0,0.9599383667180277,1.125,0.9433962264150944,1.6666666666666667,0.9369968498424921,0
2002,Italy,Croatia,Away Win,-6,62.0,-15,0,5,-11,3,8,0,0,0,7,5,0,6,0.019999999999999574,80640000.0,0,7,13,3,1.0946564885496184,1.06,0.7027027027027027,1.5,1.0007109847138287,0
2002,Brazil,China PR,Home Win,0,218.0,-48,1,5,6,18,14,0,-1,1,10,6,1,8,0.05000000000000071,80640000.0,1,9,16,4,1.3851590106007068,1.1428571428571428,1.127659574468085,1.3103448275862069,1.00187617260788,0
2002,Sweden,Nigeria,Home Win,4,21.0,-8,0,1,-7,-7,4,0,1,0,4,0,0,3,3.299999999999997,80640000.0,0,-2,7,0,1.0326086956521738,0.9014084507042254,0.8055555555555556,0.9230769230769231,1.1379598662207357,0
2002,Spain,Paraguay,Home Win,-7,42.0,-10,0,0,-23,31,4,0,-6,1,3,2,0,0,-1.0899999999999999,80640000.0,0,4,5,0,1.0625931445603576,1.4696969696969697,0.603448275862069,1.1904761904761905,0.9613475177304964,0
2002,Argentina,England,Away Win,-4,90.0,-9,0,3,0,5,2,0,-4,-1,0,2,0,2,1.6699999999999982,80640000.0,0,6,2,1,1.1296829971181557,1.0769230769230769,1.0,1.3529411764705883,1.0614874815905744,0
2002,Denmark,Senegal,Draw,-10,58.0,-22,0,0,-8,-17,2,0,-2,-1,1,2,0,0,2.7300000000000004,80640000.0,0,-6,2,0,1.0968280467445743,0.7848101265822784,0.8260869565217391,0.7692307692307693,1.1082045184304399,0
2002,Cameroon,Saudi Arabia,Home Win,0,45.0,-17,0,0,-48,-91,0,0,-12,0,1,0,0,0,-0.9000000000000021,80640000.0,0,-25,2,0,1.0717703349282297,0.4166666666666667,0.3424657534246575,0.4791666666666667,0.9657794676806083,0
2002,France,Uruguay,Draw,-2,150.0,-23,0,0,-11,45,-1,0,-9,0,1,2,0,1,3.0799999999999983,80640000.0,0,15,1,-1,1.2300613496932515,1.8035714285714286,0.78,1.8333333333333333,1.1195652173913042,0
2002,Russia,Tunisia,Home Win,-6,9.0,-3,0,0,-4,-26,0,0,-1,0,0,0,0,0,0.3200000000000003,80640000.0,0,-5,-1,0,1.0141732283464566,0.6941176470588235,0.9090909090909091,0.782608695652174,1.0116448326055314,0
2002,USA,Portugal,Home Win,4,-36.0,8,0,0,13,-18,2,0,11,1,0,2,0,0,0.4700000000000024,80640000.0,0,2,4,0,0.9504132231404959,0.8348623853211009,1.393939393939394,1.0714285714285714,1.0166136443973137,0
2002,Germany,Republic of Ireland,Draw,1,21.0,-4,1,6,30,34,12,0,6,1,11,4,1,9,0.6699999999999982,80640000.0,0,3,12,3,1.0311572700296736,1.5151515151515151,2.0714285714285716,1.1428571428571428,1.024381368267831,0
2002,China PR,Costa Rica,Away Win,-1,-77.0,21,0,0,-14,23,-1,0,-2,0,0,-1,0,0,-0.8399999999999999,80640000.0,0,2,-1,0,0.880248833592535,1.2233009708737863,0.7704918032786885,1.0740740740740742,0.9694434339759913,0
2002,Japan,Belgium,Draw,3,-19.0,9,0,0,6,20,-6,1,2,0,-1,-5,0,-1,-3.6499999999999986,80640000.0,0,7,-9,0,0.9709035222052067,1.303030303030303,1.1395348837209303,1.411764705882353,0.8760611205432938,0
2002,Korea Republic,Poland,Home Win,11,-12.0,2,0,0,19,32,-5,1,4,1,-2,-2,1,-2,-1.6500000000000021,80640000.0,0,7,0,0,0.9804878048780488,1.507936507936508,1.4634146341463414,1.3333333333333333,0.9426685198054203,0
2002,Croatia,Mexico,Away Win,1,-61.0,14,0,0,-53,-82,-3,0,-18,0,-1,-2,0,1,-0.8599999999999994,80640000.0,0,-27,-10,0,0.914804469273743,0.3787878787878788,0.4111111111111111,0.34146341463414637,0.9703345981372887,0
2002,Brazil,Türkiye,Home Win,1,130.0,-20,1,5,20,98,14,0,3,0,10,6,0,8,-1.3399999999999999,80640000.0,1,23,15,4,1.198776758409786,3.130434782608696,1.606060606060606,2.533333333333333,0.9522111269614836,0
2002,Italy,Ecuador,Home Win,-2,93.0,-30,0,5,-30,-6,9,0,-11,0,8,6,0,7,0.2699999999999996,80640000.0,0,1,14,3,1.1490384615384615,0.8983050847457628,0.4642857142857143,1.05,1.009684361549498,0
2002,Argentina,Nigeria,Home Win,-2,140.0,-24,0,4,-2,-1,8,0,-2,0,6,3,0,4,4.909999999999997,80640000.0,0,-3,10,2,1.2173913043478262,0.9859154929577465,0.9444444444444444,0.8846153846153846,1.205267558528428,0
2002,Paraguay,South Africa,Draw,-3,48.0,-19,0,0,8,-6,2,0,0,0,0,2,0,0,1.4299999999999997,80640000.0,0,-9,4,0,1.0770465489566614,0.9166666666666666,1.16,0.7,1.0534180052297348,0
2002,England,Sweden,Draw,-2,29.0,-7,0,0,5,1,2,0,1,1,2,1,0,-1,-0.05999999999999872,80640000.0,0,-7,1,1,1.043609022556391,1.015625,1.1724137931034482,0.7083333333333334,0.9977957384276268,0
2002,Spain,Slovenia,Home Win,-9,64.0,-17,0,0,-18,33,6,0,-2,1,3,4,0,0,-1.4600000000000009,80640000.0,0,7,10,0,1.0986132511556241,1.515625,0.660377358490566,1.3888888888888888,0.9488974448722436,0
2002,Republic of Ireland,Cameroon,Draw,-4,2.0,-2,0,0,3,1,1,0,2,0,0,1,0,0,2.080000000000002,80640000.0,0,-2,-2,0,1.0029761904761905,1.0153846153846153,1.12,0.9130434782608695,1.0818897637795277,0
2002,Uruguay,Denmark,Away Win,1,-5.0,4,0,1,12,-6,5,0,5,0,3,0,0,3,-2.1999999999999993,80640000.0,0,-2,7,2,0.9923896499238964,0.9032258064516129,1.3157894736842106,0.9,0.9213161659513591,0
2002,Germany,Saudi Arabia,Home Win,-3,68.0,-23,1,6,-15,-56,13,0,-4,1,12,5,1,9,1.8499999999999979,80640000.0,0,-24,12,3,1.1084529505582137,0.6410256410256411,0.7945205479452054,0.5,1.070342205323194,0
2002,France,Senegal,Away Win,-11,203.0,-41,0,1,-7,22,6,0,-6,-1,5,4,0,4,3.6099999999999994,80640000.0,0,7,10,1,1.33889816360601,1.2784810126582278,0.8478260869565217,1.2692307692307692,1.143083630598494,0
